ticker,close,market_cap,eligible_today,sector,volatility_60,q75_score,composite_score,blend_score,vol_quintile,rank_in_quintile,n_in_quintile,quintile_cutoff_rank,is_pick,weight,status
HWKN,127.0,2651139859.0,True,Basic Materials,0.02555106716876617,0.30318263,-0.05068186131997654,0.007211538461538464,2.0,202.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
HWM,231.53,92334487910.47,True,Industrials,0.02426884988662086,0.22166124,0.02573697220333151,0.0021033653846154188,2.0,205.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
HXL,91.28,6902908698.56,True,Industrials,0.016652014910100908,0.19062248,0.16119595371882417,0.13221153846153844,1.0,46.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
HYFM,0.925,4457873.775,False,,,,,,,,,,,,INELIGIBLE_TODAY
HYLN,4.0,714388872.0,False,,,,,,,,,,,,INELIGIBLE_TODAY
HYMC,22.96,2139451395.76,True,Basic Materials,0.05534427649697514,0.4355159,-0.2673639314896965,0.005709134615384609,4.0,185.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IART,16.26,1264580947.5600002,False,,,,,,,,,,,,INELIGIBLE_TODAY
IBKR,90.97,41216484827.87,True,Financial Services,0.026873986105040784,0.16559432,-0.010232908318667522,-0.15444711538461536,3.0,311.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IBM,232.09,218659970575.1,True,Technology,0.03958711284306855,0.24829885,-0.06190612926118982,-0.09405048076923078,4.0,271.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IBOC,71.36,4437986439.04,True,Financial Services,0.010978100690630216,0.10021658,-0.04323875130457811,-0.28365384615384615,0.0,251.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IBP,228.04,6061115523.08,True,Consumer Cyclical,0.025476187452772726,0.2712434,-0.04497371316610897,-0.027644230769230754,2.0,226.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IBRX,8.29,8786042703.169998,False,,,,,,,,,,,,INELIGIBLE_TODAY
IBTA,38.38,889249785.32,False,,,,,,,,,,,,INELIGIBLE_TODAY
ICE,157.76,88565594269.12,True,Financial Services,0.01770637049210305,0.10841093,-0.011820013118997755,-0.22325721153846154,1.0,291.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
ICFI,87.25,1564731379.0,False,,,,,,,,,,,,INELIGIBLE_TODAY
ICHR,58.17,2178712500.93,True,Technology,0.06769118812525604,0.36961162,-0.07941843523708035,0.0715144230769231,4.0,133.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
ICUI,160.89,4023382343.8199997,True,Healthcare,0.025184348705649773,0.24820408,0.03955658088824927,0.07542067307692307,2.0,143.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IDA,137.89,7975839309.2699995,True,Utilities,0.01191976992202178,0.104912184,-0.06861834278828109,-0.3137019230769231,0.0,265.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IDCC,340.94,8798300026.58,True,Communication Services,0.029564488534009156,0.23198628,-0.02560970883054097,-0.07001201923076922,3.0,280.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IDXX,520.21,40982724354.36,True,Healthcare,0.019785341043266638,0.13591233,0.06998613448400309,-0.04206730769230768,1.0,197.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IDYA,38.84,3747651558.5600004,True,Healthcare,0.025973654632722876,0.3990407,-0.11036362307733091,0.0652043269230769,2.0,152.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IE,11.04,1761876459.36,False,,,,,,,,,,,,INELIGIBLE_TODAY
IEP,6.91,4912423292.63,False,,,,,,,,,,,,INELIGIBLE_TODAY
IESC,342.8,13660138473.6,True,Industrials,0.060933191346773705,0.32497025,-0.11956300522614655,-0.03605769230769232,4.0,231.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IEX,225.66,16635631731.36,True,Industrials,0.011919147293311205,0.09605125,0.20586657607827474,0.03725961538461539,0.0,30.0,331.0,33.0,True,0.011446386983416086,PICK
IFF,85.62,21845939832.06,True,Basic Materials,0.021229081932456626,0.22708547,0.08149178363213146,0.11508413461538461,2.0,111.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IHRT,2.66,411739186.88,False,,,,,,,,,,,,INELIGIBLE_TODAY
IIPR,57.21,1577356876.29,False,,,,,,,,,,,,INELIGIBLE_TODAY
ILMN,211.06,31870060000.0,True,Healthcare,0.027937908976085783,0.3520392,0.10258131078764587,0.34915865384615385,3.0,10.0,331.0,33.0,True,0.004883370926161955,PICK
IMAX,52.66,2887985723.24,True,Communication Services,0.0297560830806002,0.26994014,0.12537112102820636,0.24669471153846156,3.0,52.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IMCR,35.36,1820991097.12,False,,,,,,,,,,,,INELIGIBLE_TODAY
IMNM,26.81,3045016233.49,True,Healthcare,0.031074339212018437,0.41673222,-0.18815138193168904,0.02163461538461542,3.0,205.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IMSR,5.67,600652890.18,False,,,,,,,,,,,,INELIGIBLE_TODAY
IMVT,39.57,8173289626.74,True,Healthcare,0.0219290668402329,0.47756702,-0.12575274282293694,0.06700721153846151,2.0,150.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INBX,114.34,1682817244.4,False,,,,,,,,,,,,INELIGIBLE_TODAY
INCY,124.4,25215599602.4,True,Healthcare,0.023511877875468497,0.25900397,0.019690229810161688,0.059194711538461564,2.0,153.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INDB,82.54,3909845431.4600005,True,Financial Services,0.012085614911098545,0.093131244,-0.03164968869391705,-0.27403846153846156,0.0,241.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INDI,3.5,811331090.5,False,,,,,,,,,,,,INELIGIBLE_TODAY
INFQ,13.66,3078377330.32,True,Technology,0.06198237212159134,0.3348764,-0.18391580742513636,-0.0573918269230769,4.0,244.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INGM,28.38,6546184835.5199995,True,Technology,0.022916723149878367,0.33689123,0.025554149024206465,0.19681490384615385,2.0,54.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INGN,5.23,138795502.51000002,False,,,,,,,,,,,,INELIGIBLE_TODAY
INGR,100.7,6350542685.3,True,Consumer Defensive,0.012549560304903284,0.16677696,-0.03952224876982947,-0.1944110576923077,0.0,192.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INNV,10.52,1427946854.36,False,,,,,,,,,,,,INELIGIBLE_TODAY
INO,1.42,146824475.56,False,,,,,,,,,,,,INELIGIBLE_TODAY
INOD,56.12,1929554374.12,False,,,,,,,,,,,,INELIGIBLE_TODAY
INSG,4.36,71593781.12,False,,,,,,,,,,,,INELIGIBLE_TODAY
INSM,124.89,27273665909.670002,True,Healthcare,0.048592484728806846,0.2749508,0.006291666170562766,0.060997596153846145,4.0,142.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INSP,62.14,1796490702.5,False,,,,,,,,,,,,INELIGIBLE_TODAY
INSW,103.81,5141845394.91,True,Energy,0.026880769865377577,0.22866549,-0.01638163563860419,-0.06159855769230771,3.0,276.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INTA,39.86,3049734359.2799997,True,Technology,0.03807044606594295,0.38194525,0.12358475704269074,0.40625,4.0,9.0,331.0,33.0,True,0.0035836504829825197,PICK
INTC,104.47,526946680000.0,True,Technology,0.049036138311161596,0.38072568,-0.04674692779591774,0.12469951923076925,4.0,105.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INTU,318.93,87239155410.0,True,Technology,0.028869988800610674,0.3441868,0.0408750712407394,0.23677884615384615,3.0,58.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INVA,21.34,1541718649.9,False,,,,,,,,,,,,INELIGIBLE_TODAY
INVH,28.22,16667387437.72,True,Real Estate,0.011554990530075806,0.09536906,0.1283281851625254,-0.013521634615384609,0.0,66.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
INVX,29.8,2084087644.6000001,True,Energy,0.02976068936220361,0.33261263,0.11082978461320842,0.3269230769230769,3.0,17.0,331.0,33.0,True,0.004584274603694008,PICK
IOND,81.96,3687886502.9999995,True,Financial Services,,0.23336564,0.26242339445953766,0.2409855769230769,,,,,False,,ELIGIBLE_NOT_PICKED
IONQ,40.47,15419163647.58,True,Technology,0.051100338525387694,0.33774126,-0.23588304316668307,-0.06790865384615385,4.0,256.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IONS,56.71,9424312900.62,True,Healthcare,0.03980163096620422,0.25362316,-0.10899773996497547,-0.14032451923076922,4.0,294.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IOSP,93.37,2299800858.3900003,True,Basic Materials,0.013124047182620146,0.15699776,0.13071448839719413,0.062199519230769246,0.0,22.0,331.0,33.0,True,0.010395510663223528,PICK
IOT,40.15,23395809792.3,True,Technology,0.03765325579816853,0.33418587,-0.0039318698822460125,0.1349158653846154,4.0,99.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IOVA,8.7,3940851458.3999996,False,,,,,,,,,,,,INELIGIBLE_TODAY
IP,36.49,19324005468.55,True,Consumer Cyclical,0.0263920238143333,0.24858911,-0.062238668280508155,-0.09405048076923078,2.0,263.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IPAR,113.01,3619233510.81,True,Consumer Defensive,0.021563689262655845,0.19479182,0.05577338243743436,0.010216346153846173,2.0,198.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IPGP,79.56,3384047922.84,True,Technology,0.040603696574357195,0.34099373,-0.16970584995952798,-0.038461538461538436,4.0,233.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IPI,41.54,558990237.96,False,,,,,,,,,,,,INELIGIBLE_TODAY
IQV,259.21,42665966000.0,True,Healthcare,0.028304032889891226,0.20877787,0.13528716832716914,0.13942307692307696,3.0,112.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IR,75.11,29142637112.19,True,Industrials,0.020362644258257116,0.1699097,0.05542659964277666,-0.021935096153846145,1.0,178.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IRDM,47.8,5064906307.4,True,Communication Services,0.04057686321731395,0.21728958,0.16629879489781377,0.18209134615384615,4.0,68.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IRM,116.08,34557342416.96,True,Real Estate,0.019566818971623434,0.19819616,0.020998191155903147,-0.05168269230769232,1.0,201.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IRON,76.84,2950106132.96,True,Healthcare,0.021419403162662262,0.38437185,-0.17104184256608426,0.012920673076923073,2.0,196.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IRT,15.91,3750696060.9700003,True,Real Estate,0.013659293563944495,0.12267195,0.013726490721644193,-0.1619591346153846,0.0,167.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IRTC,122.24,4029397486.72,True,Healthcare,0.03108205329576657,0.2987165,-0.04054866901149934,0.01893028846153849,3.0,209.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IRWD,4.17,689050578.99,False,,,,,,,,,,,,INELIGIBLE_TODAY
ISRG,350.16,123703837786.08,True,Healthcare,0.03022913146251496,0.22670053,0.0040503429035256035,-0.03215144230769232,3.0,253.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IT,172.59,10898881767.84,True,Technology,0.046389619778446,0.27284694,0.05885082137908225,0.1640625,4.0,75.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
ITGR,126.2,4289796457.6,True,Healthcare,0.029350024743133342,0.04640846,0.1624567873366185,-0.024639423076923045,3.0,249.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
ITRI,96.57,4228486737.2099996,True,Technology,0.03813309787109575,0.24055508,-0.11363595708490815,-0.16736778846153846,4.0,308.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
ITT,201.52,18015888000.0,True,Industrials,0.02035415448749838,0.20723468,-0.0934275119453712,-0.21183894230769232,1.0,287.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
ITW,268.69,76522912000.0,True,Industrials,0.013936651416067727,0.100383475,0.0933947525041867,-0.0441706730769231,0.0,90.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IVR,7.18,772858194.06,False,,,,,,,,,,,,INELIGIBLE_TODAY
IVT,32.61,2542876634.91,True,Real Estate,0.010702940725028726,0.07225437,-0.04077150299915251,-0.31310096153846156,0.0,264.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
IVVD,0.826,243470724.19599998,False,,,,,,,,,,,,INELIGIBLE_TODAY
IVZ,32.34,14278102885.2,True,Financial Services,0.02267339540390824,0.21184167,0.21918503743157106,0.19320913461538458,2.0,58.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
J,144.27,16885160408.970001,True,Industrials,0.015731939849194482,0.17527105,0.022991987181193767,-0.08082932692307693,1.0,221.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JACK,15.16,290758642.8,False,,,,,,,,,,,,INELIGIBLE_TODAY
JAN,30.97,9039857332.72,True,Industrials,0.018480827044521135,0.12936856,0.09197493322352396,-0.010216346153846145,1.0,166.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JANX,20.04,1225180930.9199998,False,,,,,,,,,,,,INELIGIBLE_TODAY
JAZZ,240.07,15584042500.39,True,Healthcare,0.01799212832646995,0.2236767,0.15334353589609434,0.18599759615384615,1.0,26.0,331.0,33.0,True,0.007582825664424559,PICK
JBGS,11.42,668934162.82,False,,,,,,,,,,,,INELIGIBLE_TODAY
JBHT,274.78,25805946938.42,True,Industrials,0.021479251199571635,0.23839432,0.30288636124386564,0.25180288461538464,2.0,27.0,331.0,33.0,True,0.006351765765200293,PICK
JBI,4.95,675357160.5,False,,,,,,,,,,,,INELIGIBLE_TODAY
JBL,312.33,32728151507.37,True,Technology,0.031229535242186662,0.29380056,0.04771853374340556,0.1712740384615385,3.0,94.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JBLU,4.52,1705451058.12,False,,,,,,,,,,,,INELIGIBLE_TODAY
JBTM,115.96,6015635699.32,True,Industrials,0.02306321233682118,0.22960657,-0.030738106678413438,-0.07932692307692307,2.0,254.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JCI,146.37,88662378963.90001,True,Basic Materials,0.01843566542109983,0.16793202,0.12537418392013797,0.07211538461538458,1.0,93.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JEF,55.72,12846372540.119999,True,Financial Services,0.02515487232114857,0.2229118,-0.1286178478729868,-0.21334134615384615,2.0,308.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JELD,2.19,190011806.57999998,False,,,,,,,,,,,,INELIGIBLE_TODAY
JJSF,83.46,1559167003.6799998,False,,,,,,,,,,,,INELIGIBLE_TODAY
JKHY,159.83,11206098136.640001,True,Technology,0.021155703213714603,0.23635483,0.03663927444196139,0.04897836538461539,2.0,161.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JLL,352.11,16199772303.33,True,Real Estate,0.020763230174424628,0.21328257,0.14074663272059432,0.15294471153846154,1.0,38.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JMKE,20.82,6613241898.0,True,Consumer Cyclical,,0.30606785,0.43819255386932343,0.3629807692307692,,,,,False,,ELIGIBLE_NOT_PICKED
JNJ,269.12,648551910424.64,True,Healthcare,0.016410521107977537,0.15568466,0.15942880899765302,0.08533653846153849,1.0,83.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JOBY,6.84,6765609781.08,False,,,,,,,,,,,,INELIGIBLE_TODAY
JOE,64.22,3656073563.22,True,Real Estate,0.01634084636401873,0.14387704,0.13257670348189415,0.04687500000000003,1.0,120.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JPM,353.51,939695401794.45,True,Financial Services,0.012838232369535352,0.0789561,0.020810753877528343,-0.20162259615384615,0.0,199.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
JXN,136.59,9251069142.960001,True,Financial Services,0.021084181765151973,0.15833806,0.016113613731809875,-0.11598557692307696,2.0,273.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KAI,299.54,3537302906.1800003,True,Industrials,0.022449842773020305,0.22997141,-0.10082249462308608,-0.17307692307692307,2.0,288.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KALU,167.8,2743377637.6000004,True,Basic Materials,0.03821961062464337,0.37263083,-0.0361834050839385,0.13611778846153846,4.0,97.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KARD,21.6,2019679898.4,True,Healthcare,,0.40358514,-0.06148893294296319,0.12319711538461536,,,,,False,,ELIGIBLE_NOT_PICKED
KBH,50.2,3077748345.6000004,True,Consumer Cyclical,0.030905347149654972,0.28067428,-0.04022863417151184,-0.0024038461538461176,3.0,228.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KBR,37.04,4669549645.2,True,Industrials,0.0222213844054528,0.19688497,-0.04797436981689863,-0.1739783653846154,2.0,290.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KD,12.79,2785895583.77,True,Technology,0.03199148521355431,0.32294488,-0.07792785268373867,0.0012019230769230727,3.0,226.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KDK,3.89,780404681.3000001,False,,,,,,,,,,,,INELIGIBLE_TODAY
KDP,32.55,44294887536.899994,True,Consumer Defensive,0.018971574963255463,0.15887454,-0.04318648414607194,-0.2130408653846154,1.0,288.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KEX,138.0,7286400000.0,True,Industrials,0.019745007137663497,0.21726264,0.13576986427192686,0.15775240384615385,1.0,35.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KEY,21.79,23252731191.66,True,Financial Services,0.012763120618677048,0.1521994,0.0509388460698059,-0.05318509615384617,0.0,99.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KEYS,333.42,56763002877.9,True,Technology,0.029172932132920187,0.37399364,0.03300021994291094,0.25841346153846156,3.0,49.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KFY,82.04,4172308280.0000005,True,Industrials,0.021092991571748893,0.1891246,0.14142418114247327,0.11298076923076925,2.0,113.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KGS,64.14,6484812548.34,True,Energy,0.030603525257693,0.28355464,-0.0759954229998847,-0.050180288461538464,3.0,268.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KHC,24.9,29527011574.199997,True,Consumer Defensive,0.021212789759454346,0.22222449,0.0748935908951946,0.0910456730769231,2.0,130.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KIM,23.76,15937955502.480001,True,Real Estate,0.011231165658349727,0.08701161,0.03720094209070615,-0.1622596153846154,0.0,168.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KKR,105.73,94907012093.73001,True,Financial Services,0.023158192311735135,0.19782732,-0.18863423584393216,-0.29627403846153844,2.0,330.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KLAC,188.98,246911211051.34,True,Technology,0.04918605092144635,0.3435024,-0.009240811044445272,0.1388221153846154,4.0,92.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KLC,2.58,305773945.14,False,,,,,,,,,,,,INELIGIBLE_TODAY
KLIC,83.07,4346979583.049999,True,Technology,0.043689103410445525,0.39074904,-0.0405223244655423,0.14783653846153846,4.0,87.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KLRA,16.43,2130045596.68,True,Healthcare,0.04296826091511267,0.38152137,-0.21707499105997208,-0.007211538461538491,4.0,205.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KLRS,3.63,86412081.03,False,,,,,,,,,,,,INELIGIBLE_TODAY
KMB,102.93,34232360381.340004,True,Consumer Defensive,0.01734743524229623,0.17833145,-0.0559099202685681,-0.21123798076923075,1.0,286.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KMI,31.98,71213130806.22,True,Energy,0.013899766878266754,0.09587637,0.08935378009808828,-0.05558894230769229,0.0,100.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KMPR,26.67,1571480517.18,False,,,,,,,,,,,,INELIGIBLE_TODAY
KMT,30.47,2322393600.3399997,True,Industrials,0.024536295985016675,0.341664,-0.053399360766541275,0.0703125,2.0,148.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KMX,60.57,8595555084.72,True,Consumer Cyclical,0.02864906422760737,0.27872804,0.08792869535190127,0.2211538461538462,3.0,66.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KN,35.62,3042315812.12,True,Technology,0.032188773474276296,0.3695241,0.08346227206724904,0.34615384615384615,3.0,12.0,331.0,33.0,True,0.0042384706748955685,PICK
KNF,61.43,3486976890.6,True,Basic Materials,0.030036603311362417,0.25154424,-0.14988547073192246,-0.17397836538461542,3.0,316.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KNSA,77.09,6014871162.17,True,Healthcare,0.04057122600162083,0.23620875,0.04533806209150759,0.06730769230769232,4.0,138.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KNSL,367.29,8366287718.25,True,Financial Services,0.024448877908747692,0.17843935,-0.04571720354042604,-0.19591346153846154,2.0,305.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KNTK,54.98,8927604512.42,True,Energy,0.018915660875414853,0.11629854,0.05191985610726067,-0.08804086538461536,1.0,227.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KNX,70.79,11521497240.000002,True,Industrials,0.022736088867240056,0.26114625,0.1952974814208486,0.27974759615384615,2.0,21.0,331.0,33.0,True,0.0060006438762718415,PICK
KO,88.36,380173251111.48,True,Consumer Defensive,0.01415413764536098,0.081914015,0.15571780580114733,-0.004507211538461564,0.0,60.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KOD,35.07,2204130456.9900002,True,Healthcare,0.03559866060250144,0.40439498,-0.11779839464132572,0.060997596153846145,3.0,173.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KOS,2.85,1697139805.3500001,False,,,,,,,,,,,,INELIGIBLE_TODAY
KR,57.2,35043424530.4,True,Consumer Defensive,0.02016061761024425,0.19873603,0.18966143554168147,0.1610576923076923,1.0,33.0,331.0,33.0,True,0.006767211950999528,PICK
KRC,36.15,4204569916.2,True,Real Estate,0.016193343639937803,0.16217464,-0.011744022502233158,-0.16195913461538464,1.0,267.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KRG,26.08,5225048012.639999,True,Real Estate,0.0109753380143682,0.0739824,0.13561123449249368,-0.031550480769230754,0.0,80.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KRMN,39.69,5260262870.5199995,True,Industrials,0.04207725769439599,0.25970948,-0.27634720926096296,-0.19921875,4.0,318.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KRO,8.63,993291563.08,False,,,,,,,,,,,,INELIGIBLE_TODAY
KROS,11.17,221469689.96,False,,,,,,,,,,,,INELIGIBLE_TODAY
KRYS,351.26,10396887133.36,True,Healthcare,0.027714869285579664,0.30694598,-0.08176186118580912,-0.024939903846153855,3.0,251.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KSS,18.61,2109935641.45,True,Consumer Cyclical,0.035795584100813876,0.32449326,-0.06833737124665862,0.015024038461538464,3.0,214.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KTB,70.73,3865650542.6000004,True,Consumer Cyclical,0.027122940450988318,0.29249308,0.06251532044039515,0.19411057692307693,3.0,80.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KTOS,48.2,9048167961.4,True,Industrials,0.03860831488942896,0.29404488,-0.24483435168943812,-0.14062499999999997,4.0,295.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KURA,12.52,1113786949.8799999,False,,,,,,,,,,,,INELIGIBLE_TODAY
KVUE,18.39,35323024058.130005,True,Consumer Defensive,0.013972387031969926,0.15211312,0.13975064053807024,0.06370192307692307,0.0,20.0,331.0,33.0,True,0.009764342493477395,PICK
KVYO,17.89,5093773847.93,True,Technology,0.04488021643374289,0.38064566,0.049676697299429806,0.2998798076923077,4.0,32.0,331.0,33.0,True,0.003039895599277939,PICK
KWR,160.84,2767686789.68,True,Basic Materials,0.019769936057839513,0.19134934,0.06971797281817042,0.02824519230769232,1.0,143.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KYMR,116.47,9684552478.46,True,Healthcare,0.0366467087247402,0.41035026,-0.14237764143831572,0.045372596153846145,4.0,149.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
KYNB,8.22,33283799.28,False,,,,,,,,,,,,INELIGIBLE_TODAY
L,108.25,22129300690.0,True,Financial Services,0.009667564961485393,0.0888477,0.03348990714911271,-0.16646634615384615,0.0,171.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LAD,368.7,8105174869.2,True,Consumer Cyclical,0.03333623445305078,0.2594377,-0.028793544366444507,-0.0222355769230769,3.0,248.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LADR,9.78,1240742663.34,False,,,,,,,,,,,,INELIGIBLE_TODAY
LAMR,149.94,15226359618.96,True,Real Estate,0.012492038757446425,0.10118928,0.06481754187859783,-0.09224759615384617,0.0,116.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LASR,41.53,2395873881.41,True,Technology,0.06794536840212326,0.37690672,-0.12220862304932965,0.036658653846153855,4.0,154.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LAUR,36.38,5011321716.8,True,Consumer Defensive,0.0184990001536028,0.2210956,0.1130613723496788,0.14032451923076925,1.0,42.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LAW,4.11,266820234.15,False,,,,,,,,,,,,INELIGIBLE_TODAY
LAZ,44.05,4869646976.599999,True,Financial Services,0.025420057545439512,0.23831557,0.08003747447576338,0.1337139423076923,2.0,99.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LB,88.35,10123621150.199999,True,Energy,0.03743651263609294,0.21921414,-0.11750541021346628,-0.21334134615384615,4.0,320.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LBRT,21.4,3492296302.3999996,True,Energy,0.044218676476085815,0.34149748,-0.008602462116546368,0.13882211538461536,4.0,93.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LBTYA,10.71,3653047831.86,True,Communication Services,0.02030377020221946,0.17982642,0.07342094765770435,0.01862980769230771,1.0,149.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LCID,4.63,1824544914.8799999,False,,,,,,,,,,,,INELIGIBLE_TODAY
LCII,99.11,2409513458.77,True,Consumer Cyclical,0.022613010203612696,0.2818885,-0.04731903977828341,-0.016225961538461536,2.0,219.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LCLN,26.9,2748953017.7999997,True,Financial Services,0.03142960321627226,0.26278615,0.13559162744579886,0.24549278846153844,3.0,54.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LDI,0.826,279316251.368,False,,,,,,,,,,,,INELIGIBLE_TODAY
LDOS,129.24,16218613091.160002,True,Technology,0.026801886128958886,0.22430158,-0.07391988389423847,-0.1553485576923077,3.0,313.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
LEA,128.91,6358455327.24,True,Consumer Cyclical,0.02387870786473154,0.31849012,0.081695132458928,0.26472355769230765,2.0,25.0,331.0,33.0,True,0.005713507330649288,PICK
